2.872	3.034	b
3.146	3.311	b
9.655	9.863	b
19.496	19.660	b
40.866	41.001	b
41.148	41.308	b
52.187	52.367	b
54.908	55.027	b
55.134	55.258	b
60.612	60.760	b
60.851	61.050	b
66.614	66.733	b
66.892	67.062	b
67.143	67.243	b
80.084	80.232	b
80.371	80.558	b
87.363	87.496	b
87.638	87.799	b
94.910	95.147	b
95.175	95.370	b
99.774	99.948	b
100.035	100.158	b
109.365	109.491	b
109.654	109.775	b
117.614	117.762	b
136.073	136.237	b
136.346	136.521	b
145.358	145.484	b
145.614	145.775	b
145.875	145.962	b
160.285	160.379	b
160.540	160.679	b
160.694	160.785	b
172.421	172.572	b
181.901	182.098	b
192.057	192.236	b
223.649	223.788	b
240.706	240.883	b
243.289	243.471	b
260.950	261.165	b
261.243	261.394	b
266.729	266.871	b
276.363	276.479	b
282.281	282.435	b
286.982	287.171	b
290.440	290.599	b
320.552	320.735	b
320.802	320.978	b
324.978	325.169	b
325.268	325.427	b
326.421	326.569	b
387.296	387.475	b
387.513	387.669	b
388.617	388.727	b
388.835	389.020	b
402.639	402.836	b
402.911	403.108	b
407.348	407.548	b
407.635	407.830	b
413.751	413.916	b
414.017	414.206	b
416.263	416.414	b
418.614	418.767	b
418.849	419.005	b
423.115	423.239	b
430.992	431.152	b
444.237	444.425	b
444.538	444.707	b
446.976	447.211	b
447.254	447.434	b
462.026	462.180	b
467.666	467.803	b
467.959	468.113	b
511.856	811.989	b
512.090	512.302	b
512.374	512.528	b
522.828	523.135	b
523.219	523.402	b
537.528	537.818	b
537.911	538.050	b
555.190	555.343	b
555.456	555.587	b
584.384	584.537	b
584.671	584.813	b
586.859	587.024	b
587.114	587.308	b
588.783	588.916	b
589.067	589.227	b
589.313	589.421	b
594.145	594.284	b
594.461	594.594	b
609.326	609.549	b
609.618	609.781	b
618.965	619.099	b
630.123	630.271	b
630.384	630.532	b
633.662	633.845	b
647.495	647.701	b
650.938	651.092	b
652.411	652.573	b
652.617	652.782	b
667.832	668.044	b
668.137	668.316	b
683.306	683.483	b
694.174	694.325	b
694.406	694.571	b
695.794	695.974	b
696.096	696.217	b
698.275	698.414	b
698.568	698.753	b
739.630	739.781	b
739.850	740.012	b
756.495	756.700	b
756.744	756.938	b
764.850	765.076	b
765.152	765.337	b
767.435	767.572	b
767.734	767.885	b
772.864	773.006	b
773.159	773.290	b
782.387	782.535	b
782.648	782.840	b
783.602	783.735	b
789.436	789.578	b
789.679	789.845	b
789.914	790.050	b
793.473	793.635	b
793.722	793.853	b
829.997	830.136	b
830.208	830.370	b
841.308	841.540	b
841.592	841.821	b
843.789	844.036	b
844.160	844.314	b
855.881	856.040	b
856.173	856.368	b
868.685	868.841	b
875.591	875.745	b
875.878	876.012	b
881.428	881.539	b
881.672	881.852	b
3.153	3.765	w
5.281	6.023	w
9.802	10.292	w
12.404	13.077	w
15.224	15.853	w
